date,county,categoryName,visitIndex
2020-03-04,Stanislaus County,Elementary Schools,105
2020-03-04,Stanislaus County,Mexican Restaurants,96
2020-03-04,Stanislaus County,Convenience Stores,98
2020-03-04,Stanislaus County,Parks,98
2020-03-04,Stanislaus County,High Schools,108
2020-03-04,Stanislaus County,Coffee Shops,98
2020-03-04,Stanislaus County,Pharmacies,85
2020-03-04,Stanislaus County,Pizza Places,101
2020-03-04,Stanislaus County,Automotive Shops,98
2020-03-04,Stanislaus County,Churches,78
2020-03-04,Stanislaus County,Hardware Stores,101
2020-03-04,Stanislaus County,Discount Stores,91
2020-03-04,Stanislaus County,Hospitals,91
2020-03-04,Stanislaus County,Gyms or Fitness Centers,100
2020-03-04,Stanislaus County,Buildings,90
2020-03-04,Stanislaus County,Shopping Plazas,91
2020-03-04,Stanislaus County,Banks,114
2020-03-05,Stanislaus County,Fast Food Restaurants,105
2020-03-05,Stanislaus County,Grocery Stores,100
2020-03-05,Stanislaus County,Gas Stations,100
2020-03-05,Stanislaus County,Mexican Restaurants,117
2020-03-05,Stanislaus County,Big Box Stores,91
2020-03-05,Stanislaus County,Convenience Stores,114
2020-03-05,Stanislaus County,Coffee Shops,119
2020-03-05,Stanislaus County,Elementary Schools,99
2020-03-05,Stanislaus County,Parks,96
2020-03-05,Stanislaus County,High Schools,106
2020-03-05,Stanislaus County,Pharmacies,91
2020-03-05,Stanislaus County,Pizza Places,97
2020-03-05,Stanislaus County,Discount Stores,107
2020-03-05,Stanislaus County,Automotive Shops,100
2020-03-05,Stanislaus County,Hardware Stores,119
2020-03-05,Stanislaus County,Churches,113
2020-03-05,Stanislaus County,Hospitals,99
2020-03-05,Stanislaus County,American Restaurants,101
2020-03-05,Stanislaus County,Shopping Plazas,95
2020-03-05,Stanislaus County,Buildings,94
2020-03-06,Stanislaus County,Fast Food Restaurants,96
2020-03-06,Stanislaus County,Grocery Stores,94
2020-03-06,Stanislaus County,Gas Stations,108
2020-03-06,Stanislaus County,Big Box Stores,104
2020-03-06,Stanislaus County,Mexican Restaurants,101
2020-03-06,Stanislaus County,Elementary Schools,107
2020-03-06,Stanislaus County,Convenience Stores,95
2020-03-06,Stanislaus County,Pharmacies,97
2020-03-06,Stanislaus County,Parks,88
2020-03-06,Stanislaus County,Coffee Shops,88
2020-03-06,Stanislaus County,High Schools,101
2020-03-06,Stanislaus County,Pizza Places,78
2020-03-06,Stanislaus County,Shopping Plazas,102
2020-03-06,Stanislaus County,Hardware Stores,122
2020-03-06,Stanislaus County,American Restaurants,98
2020-03-06,Stanislaus County,Automotive Shops,98
2020-03-06,Stanislaus County,Discount Stores,94
2020-03-06,Stanislaus County,Banks,103
2020-03-06,Stanislaus County,Gyms or Fitness Centers,120
2020-03-06,Stanislaus County,Churches,100
2020-03-07,Stanislaus County,Grocery Stores,101
2020-03-07,Stanislaus County,Fast Food Restaurants,94
2020-03-07,Stanislaus County,Big Box Stores,101
2020-03-07,Stanislaus County,Gas Stations,103
2020-03-07,Stanislaus County,Mexican Restaurants,101
2020-03-07,Stanislaus County,Parks,89
2020-03-07,Stanislaus County,Coffee Shops,99
2020-03-07,Stanislaus County,Convenience Stores,93
2020-03-07,Stanislaus County,Pharmacies,99
2020-03-07,Stanislaus County,Hardware Stores,103
2020-03-07,Stanislaus County,Shopping Plazas,86
2020-03-07,Stanislaus County,Automotive Shops,109
2020-03-07,Stanislaus County,Pizza Places,83
2020-03-07,Stanislaus County,Discount Stores,97
2020-03-07,Stanislaus County,Shopping Malls,100
2020-03-07,Stanislaus County,Warehouse Stores,117
2020-03-07,Stanislaus County,Churches,93
2020-03-07,Stanislaus County,Department Stores,99
2020-03-07,Stanislaus County,American Restaurants,81
2020-03-07,Stanislaus County,Elementary Schools,85
2020-03-07,Stanislaus County,High Schools,115
2020-03-07,Stanislaus County,Bars,92
2020-03-07,Stanislaus County,Food Trucks,109
2020-03-08,Stanislaus County,Grocery Stores,94
2020-03-08,Stanislaus County,Fast Food Restaurants,95
2020-03-08,Stanislaus County,Big Box Stores,99
2020-03-08,Stanislaus County,Gas Stations,107
2020-03-08,Stanislaus County,Mexican Restaurants,102
2020-03-08,Stanislaus County,Churches,93
2020-03-08,Stanislaus County,Parks,95
2020-03-08,Stanislaus County,Convenience Stores,104
2020-03-08,Stanislaus County,Coffee Shops,104
2020-03-08,Stanislaus County,Pizza Places,101
2020-03-08,Stanislaus County,Hardware Stores,105
2020-03-08,Stanislaus County,Shopping Plazas,95
2020-03-08,Stanislaus County,Pharmacies,85
2020-03-08,Stanislaus County,Shopping Malls,133
2020-03-08,Stanislaus County,Discount Stores,95
2020-03-08,Stanislaus County,Automotive Shops,106
2020-03-08,Stanislaus County,Warehouse Stores,102
2020-03-08,Stanislaus County,American Restaurants,81
2020-03-09,Stanislaus County,Grocery Stores,107
2020-03-09,Stanislaus County,Fast Food Restaurants,95
2020-03-09,Stanislaus County,Gas Stations,100
2020-03-09,Stanislaus County,Big Box Stores,97
2020-03-09,Stanislaus County,Mexican Restaurants,104
2020-03-09,Stanislaus County,Convenience Stores,97
2020-03-09,Stanislaus County,Elementary Schools,111
2020-03-09,Stanislaus County,Parks,98
2020-03-09,Stanislaus County,Coffee Shops,110
2020-03-09,Stanislaus County,Pharmacies,95
2020-03-09,Stanislaus County,High Schools,124
2020-03-09,Stanislaus County,Pizza Places,95
2020-03-09,Stanislaus County,Automotive Shops,90
2020-03-09,Stanislaus County,Discount Stores,101
2020-03-09,Stanislaus County,Churches,111
2020-03-09,Stanislaus County,Buildings,112
2020-03-09,Stanislaus County,Gyms or Fitness Centers,97
2020-03-09,Stanislaus County,Hardware Stores,85
2020-03-09,Stanislaus County,Shopping Plazas,81
2020-03-09,Stanislaus County,Hospitals,82
2020-03-09,Stanislaus County,Government Buildings,125
2020-03-09,Stanislaus County,Banks,110
2020-03-09,Stanislaus County,Shopping Malls,93
2020-03-10,Stanislaus County,Fast Food Restaurants,105
2020-03-10,Stanislaus County,Grocery Stores,96
2020-03-10,Stanislaus County,Gas Stations,97
2020-03-10,Stanislaus County,Big Box Stores,116
2020-03-10,Stanislaus County,Elementary Schools,101
2020-03-10,Stanislaus County,Mexican Restaurants,100
2020-03-10,Stanislaus County,Parks,101
2020-03-10,Stanislaus County,High Schools,107
2020-03-10,Stanislaus County,Convenience Stores,90
2020-03-10,Stanislaus County,Coffee Shops,107
2020-03-10,Stanislaus County,Pharmacies,90
2020-03-10,Stanislaus County,Discount Stores,116
2020-03-10,Stanislaus County,Pizza Places,91
2020-03-10,Stanislaus County,Automotive Shops,92
2020-03-10,Stanislaus County,Churches,101
2020-03-10,Stanislaus County,Buildings,98
2020-03-10,Stanislaus County,Doctor's Offices,91
2020-03-10,Stanislaus County,Gyms or Fitness Centers,88
2020-03-10,Stanislaus County,Hospitals,84
2020-03-10,Stanislaus County,Shopping Plazas,97
2020-03-10,Stanislaus County,Hardware Stores,82
2020-03-11,Stanislaus County,Grocery Stores,101
2020-03-11,Stanislaus County,Fast Food Restaurants,91
2020-03-11,Stanislaus County,Gas Stations,101
2020-03-11,Stanislaus County,Big Box Stores,101
2020-03-11,Stanislaus County,Elementary Schools,114
2020-03-11,Stanislaus County,Parks,107
2020-03-11,Stanislaus County,Mexican Restaurants,101
2020-03-11,Stanislaus County,Convenience Stores,95
2020-03-11,Stanislaus County,High Schools,114
2020-03-11,Stanislaus County,Pharmacies,98
2020-03-11,Stanislaus County,Coffee Shops,99
2020-03-11,Stanislaus County,Pizza Places,102
2020-03-11,Stanislaus County,Churches,88
2020-03-11,Stanislaus County,Discount Stores,102
2020-03-11,Stanislaus County,Automotive Shops,97
2020-03-11,Stanislaus County,Shopping Plazas,109
2020-03-11,Stanislaus County,Buildings,98
2020-03-11,Stanislaus County,Doctor's Offices,111
2020-03-11,Stanislaus County,American Restaurants,99
2020-03-11,Stanislaus County,Hardware Stores,85
2020-03-11,Stanislaus County,Gyms or Fitness Centers,90
2020-03-12,Stanislaus County,Grocery Stores,122
2020-03-12,Stanislaus County,Fast Food Restaurants,99
2020-03-12,Stanislaus County,Big Box Stores,115
2020-03-12,Stanislaus County,Gas Stations,102
2020-03-12,Stanislaus County,Parks,117
2020-03-12,Stanislaus County,Mexican Restaurants,100
2020-03-12,Stanislaus County,Elementary Schools,98
2020-03-12,Stanislaus County,Convenience Stores,102
2020-03-12,Stanislaus County,Coffee Shops,108
2020-03-12,Stanislaus County,Pharmacies,99
2020-03-12,Stanislaus County,High Schools,100
2020-03-12,Stanislaus County,Pizza Places,97
2020-03-12,Stanislaus County,Hardware Stores,136
2020-03-12,Stanislaus County,Discount Stores,110
2020-03-12,Stanislaus County,Shopping Plazas,116
2020-03-12,Stanislaus County,Automotive Shops,99
2020-03-12,Stanislaus County,Churches,109
2020-03-12,Stanislaus County,American Restaurants,97
2020-03-12,Stanislaus County,Warehouse Stores,149
2020-03-12,Stanislaus County,Gyms or Fitness Centers,101
2020-03-12,Stanislaus County,Buildings,93
2020-03-13,Stanislaus County,Grocery Stores,136
2020-03-13,Stanislaus County,Fast Food Restaurants,99
2020-03-13,Stanislaus County,Big Box Stores,129
2020-03-13,Stanislaus County,Gas Stations,99
2020-03-13,Stanislaus County,Mexican Restaurants,110
2020-03-13,Stanislaus County,Pharmacies,123
2020-03-13,Stanislaus County,Convenience Stores,107
2020-03-13,Stanislaus County,Elementary Schools,116
2020-03-13,Stanislaus County,Parks,105
2020-03-13,Stanislaus County,Coffee Shops,99
2020-03-13,Stanislaus County,Discount Stores,131
2020-03-13,Stanislaus County,Pizza Places,100
2020-03-13,Stanislaus County,High Schools,102
2020-03-13,Stanislaus County,Automotive Shops,120
2020-03-13,Stanislaus County,Hardware Stores,141
2020-03-13,Stanislaus County,Shopping Plazas,116
2020-03-13,Stanislaus County,American Restaurants,113
2020-03-13,Stanislaus County,Churches,107
2020-03-13,Stanislaus County,Buildings,101
2020-03-13,Stanislaus County,Banks,93
2020-03-14,Stanislaus County,Grocery Stores,129
2020-03-14,Stanislaus County,Fast Food Restaurants,82
2020-03-14,Stanislaus County,Big Box Stores,113
2020-03-14,Stanislaus County,Gas Stations,89
2020-03-14,Stanislaus County,Mexican Restaurants,98
2020-03-14,Stanislaus County,Pharmacies,121
2020-03-14,Stanislaus County,Parks,87
2020-03-14,Stanislaus County,Coffee Shops,99
2020-03-14,Stanislaus County,Convenience Stores,86
2020-03-14,Stanislaus County,Discount Stores,124
2020-03-14,Stanislaus County,Shopping Plazas,96
2020-03-14,Stanislaus County,Hardware Stores,97
2020-03-14,Stanislaus County,Pizza Places,90
2020-03-14,Stanislaus County,American Restaurants,89
2020-03-14,Stanislaus County,Automotive Shops,90
2020-03-14,Stanislaus County,Shopping Malls,86
2020-03-14,Stanislaus County,Warehouse Stores,98
2020-03-14,Stanislaus County,Department Stores,88
2020-03-14,Stanislaus County,Churches,71
2020-03-14,Stanislaus County,Elementary Schools,79
2020-03-15,Stanislaus County,Grocery Stores,125
2020-03-15,Stanislaus County,Fast Food Restaurants,88
2020-03-15,Stanislaus County,Big Box Stores,102
2020-03-15,Stanislaus County,Gas Stations,83
2020-03-15,Stanislaus County,Pharmacies,130
2020-03-15,Stanislaus County,Mexican Restaurants,89
2020-03-15,Stanislaus County,Coffee Shops,88
2020-03-15,Stanislaus County,Convenience Stores,83
2020-03-15,Stanislaus County,Discount Stores,114
2020-03-15,Stanislaus County,Parks,68
2020-03-15,Stanislaus County,Hardware Stores,90
2020-03-15,Stanislaus County,Shopping Plazas,82
2020-03-15,Stanislaus County,Pizza Places,84
2020-03-15,Stanislaus County,Churches,48
2020-03-15,Stanislaus County,Shopping Malls,100
2020-03-15,Stanislaus County,Warehouse Stores,97
2020-03-15,Stanislaus County,Automotive Shops,91
2020-03-16,Stanislaus County,Grocery Stores,158
2020-03-16,Stanislaus County,Fast Food Restaurants,87
2020-03-16,Stanislaus County,Big Box Stores,123
2020-03-16,Stanislaus County,Gas Stations,103
2020-03-16,Stanislaus County,Pharmacies,127
2020-03-16,Stanislaus County,Convenience Stores,99
2020-03-16,Stanislaus County,Mexican Restaurants,104
2020-03-16,Stanislaus County,Parks,88
2020-03-16,Stanislaus County,Discount Stores,134
2020-03-16,Stanislaus County,Elementary Schools,86
2020-03-16,Stanislaus County,Shopping Plazas,119
2020-03-16,Stanislaus County,Coffee Shops,87
2020-03-16,Stanislaus County,High Schools,104
2020-03-16,Stanislaus County,Pizza Places,90
2020-03-16,Stanislaus County,Hardware Stores,101
2020-03-16,Stanislaus County,Automotive Shops,81
2020-03-16,Stanislaus County,Warehouse Stores,145
2020-03-16,Stanislaus County,Doctor's Offices,102
2020-03-16,Stanislaus County,Banks,121
2020-03-16,Stanislaus County,Buildings,92
2020-03-16,Stanislaus County,Hospitals,79
2020-03-17,Stanislaus County,Grocery Stores,132
2020-03-17,Stanislaus County,Fast Food Restaurants,77
2020-03-17,Stanislaus County,Big Box Stores,118
2020-03-17,Stanislaus County,Gas Stations,89
2020-03-17,Stanislaus County,Pharmacies,124
2020-03-17,Stanislaus County,Parks,86
2020-03-17,Stanislaus County,Elementary Schools,76
2020-03-17,Stanislaus County,Mexican Restaurants,78
2020-03-17,Stanislaus County,Convenience Stores,78
2020-03-17,Stanislaus County,Hardware Stores,118
2020-03-17,Stanislaus County,Coffee Shops,82
2020-03-17,Stanislaus County,Pizza Places,84
2020-03-17,Stanislaus County,High Schools,68
2020-03-17,Stanislaus County,Shopping Plazas,112
2020-03-17,Stanislaus County,Discount Stores,95
2020-03-17,Stanislaus County,Buildings,97
2020-03-17,Stanislaus County,Warehouse Stores,166
2020-03-17,Stanislaus County,Automotive Shops,74
2020-03-17,Stanislaus County,Bars,100
2020-03-18,Stanislaus County,Grocery Stores,123
2020-03-18,Stanislaus County,Fast Food Restaurants,73
2020-03-18,Stanislaus County,Gas Stations,82
2020-03-18,Stanislaus County,Big Box Stores,84
2020-03-18,Stanislaus County,Mexican Restaurants,81
2020-03-18,Stanislaus County,Pharmacies,93
2020-03-18,Stanislaus County,Parks,74
2020-03-18,Stanislaus County,Convenience Stores,72
2020-03-18,Stanislaus County,Elementary Schools,70
2020-03-18,Stanislaus County,Coffee Shops,79
2020-03-18,Stanislaus County,High Schools,82
2020-03-18,Stanislaus County,Pizza Places,84
2020-03-18,Stanislaus County,Hardware Stores,99
2020-03-18,Stanislaus County,Discount Stores,85
2020-03-18,Stanislaus County,Buildings,89
2020-03-18,Stanislaus County,Automotive Shops,79
2020-03-18,Stanislaus County,Shopping Plazas,83
2020-03-18,Stanislaus County,Churches,53
2020-03-18,Stanislaus County,Bars,109
2020-03-18,Stanislaus County,Warehouse Stores,103
2020-03-19,Stanislaus County,Grocery Stores,111
2020-03-19,Stanislaus County,Fast Food Restaurants,69
2020-03-19,Stanislaus County,Gas Stations,85
2020-03-19,Stanislaus County,Big Box Stores,84
2020-03-19,Stanislaus County,Convenience Stores,87
2020-03-19,Stanislaus County,Pharmacies,90
2020-03-19,Stanislaus County,Mexican Restaurants,78
2020-03-19,Stanislaus County,Parks,79
2020-03-19,Stanislaus County,Coffee Shops,79
2020-03-19,Stanislaus County,Discount Stores,94
2020-03-19,Stanislaus County,Elementary Schools,54
2020-03-19,Stanislaus County,Buildings,94
2020-03-19,Stanislaus County,Hardware Stores,97
2020-03-19,Stanislaus County,Pizza Places,66
2020-03-19,Stanislaus County,Shopping Plazas,85
2020-03-19,Stanislaus County,Warehouse Stores,133
2020-03-19,Stanislaus County,Automotive Shops,71
2020-03-20,Stanislaus County,Grocery Stores,107
2020-03-20,Stanislaus County,Fast Food Restaurants,63
2020-03-20,Stanislaus County,Big Box Stores,89
2020-03-20,Stanislaus County,Gas Stations,76
2020-03-20,Stanislaus County,Parks,73
2020-03-20,Stanislaus County,Pharmacies,78
2020-03-20,Stanislaus County,Convenience Stores,72
2020-03-20,Stanislaus County,Mexican Restaurants,58
2020-03-20,Stanislaus County,Hardware Stores,110
2020-03-20,Stanislaus County,Coffee Shops,60
2020-03-20,Stanislaus County,Pizza Places,60
2020-03-20,Stanislaus County,Discount Stores,75
2020-03-20,Stanislaus County,Automotive Shops,70
2020-03-20,Stanislaus County,Buildings,80
2020-03-20,Stanislaus County,Shopping Plazas,69
2020-03-20,Stanislaus County,Elementary Schools,45
2020-03-20,Stanislaus County,Warehouse Stores,103
2020-03-20,Stanislaus County,Banks,68
2020-03-20,Stanislaus County,High Schools,49
2020-03-20,Stanislaus County,Churches,62
2020-03-21,Stanislaus County,Grocery Stores,99
2020-03-21,Stanislaus County,Fast Food Restaurants,50
2020-03-21,Stanislaus County,Big Box Stores,65
2020-03-21,Stanislaus County,Gas Stations,68
2020-03-21,Stanislaus County,Parks,72
2020-03-21,Stanislaus County,Pharmacies,80
2020-03-21,Stanislaus County,Hardware Stores,88
2020-03-21,Stanislaus County,Mexican Restaurants,53
2020-03-21,Stanislaus County,Convenience Stores,58
2020-03-21,Stanislaus County,Coffee Shops,53
2020-03-21,Stanislaus County,Discount Stores,66
2020-03-21,Stanislaus County,Shopping Plazas,55
2020-03-21,Stanislaus County,Pizza Places,52
2020-03-22,Stanislaus County,Grocery Stores,56
2020-03-22,Stanislaus County,Big Box Stores,44
2020-03-22,Stanislaus County,Fast Food Restaurants,30
2020-03-22,Stanislaus County,Gas Stations,39
2020-03-22,Stanislaus County,Hardware Stores,72
2020-03-22,Stanislaus County,Pharmacies,53
2020-03-01,Sutter County,Big Box Stores,108
2020-03-04,Sutter County,Big Box Stores,116
2020-03-05,Sutter County,Big Box Stores,118
2020-03-06,Sutter County,Gas Stations,124
2020-03-07,Sutter County,Big Box Stores,105
2020-03-08,Sutter County,Big Box Stores,105
2020-03-11,Sutter County,Fast Food Restaurants,111
2020-03-13,Sutter County,Big Box Stores,122
2020-03-13,Sutter County,Fast Food Restaurants,93
2020-03-14,Sutter County,Big Box Stores,123
2020-03-16,Sutter County,Big Box Stores,133
2020-03-04,Tehama County,Gas Stations,125
2020-03-10,Tehama County,Gas Stations,123
2020-03-11,Tehama County,Gas Stations,140
2020-03-13,Tehama County,Gas Stations,127
2020-03-19,Tehama County,Gas Stations,111
2020-03-01,Tulare County,Gas Stations,110
2020-03-01,Tulare County,Big Box Stores,117
2020-03-01,Tulare County,Fast Food Restaurants,108
2020-03-01,Tulare County,Grocery Stores,87
2020-03-01,Tulare County,Mexican Restaurants,108
2020-03-01,Tulare County,Churches,118
2020-03-01,Tulare County,Hardware Stores,128
2020-03-01,Tulare County,Discount Stores,127
2020-03-01,Tulare County,Pizza Places,103
2020-03-01,Tulare County,Parks,133
2020-03-01,Tulare County,Pharmacies,93
2020-03-01,Tulare County,Coffee Shops,126
2020-03-01,Tulare County,Convenience Stores,121
2020-03-01,Tulare County,High Schools,77
2020-03-01,Tulare County,Supermarkets,95
2020-03-01,Tulare County,American Restaurants,109
2020-03-01,Tulare County,Fields,146
2020-03-01,Tulare County,Chinese Restaurants,112
2020-03-01,Tulare County,Hotels,103
2020-03-02,Tulare County,Gas Stations,103
2020-03-02,Tulare County,Fast Food Restaurants,110
2020-03-02,Tulare County,Big Box Stores,105
2020-03-02,Tulare County,Grocery Stores,92
2020-03-02,Tulare County,High Schools,126
2020-03-02,Tulare County,Mexican Restaurants,106
2020-03-02,Tulare County,Elementary Schools,133
2020-03-02,Tulare County,Pizza Places,122
2020-03-02,Tulare County,Discount Stores,131
2020-03-02,Tulare County,Doctor's Offices,111
2020-03-02,Tulare County,Hardware Stores,111
2020-03-02,Tulare County,Pharmacies,97
2020-03-02,Tulare County,Parks,117
2020-03-02,Tulare County,Banks,158
2020-03-02,Tulare County,Churches,110
2020-03-02,Tulare County,Buildings,100
2020-03-02,Tulare County,Offices,99
2020-03-02,Tulare County,Coffee Shops,102
2020-03-02,Tulare County,Gyms or Fitness Centers,106
2020-03-02,Tulare County,American Restaurants,113
2020-03-02,Tulare County,Hotels,114
2020-03-03,Tulare County,Gas Stations,103
2020-03-03,Tulare County,Fast Food Restaurants,100
2020-03-03,Tulare County,Big Box Stores,117
2020-03-03,Tulare County,Grocery Stores,109
2020-03-03,Tulare County,Mexican Restaurants,106
2020-03-03,Tulare County,High Schools,89
2020-03-03,Tulare County,Elementary Schools,101
2020-03-03,Tulare County,Pharmacies,117
2020-03-03,Tulare County,Churches,122
2020-03-03,Tulare County,Hardware Stores,131
2020-03-03,Tulare County,Pizza Places,117
2020-03-03,Tulare County,Discount Stores,113
2020-03-03,Tulare County,Buildings,105
2020-03-03,Tulare County,Doctor's Offices,88
2020-03-03,Tulare County,Banks,131
2020-03-03,Tulare County,Offices,92
2020-03-03,Tulare County,Government Buildings,129
2020-03-03,Tulare County,Parks,93
2020-03-03,Tulare County,Gyms or Fitness Centers,100
2020-03-03,Tulare County,Convenience Stores,110
2020-03-04,Tulare County,Gas Stations,99
2020-03-04,Tulare County,Fast Food Restaurants,104
2020-03-04,Tulare County,Grocery Stores,108
2020-03-04,Tulare County,Big Box Stores,103
2020-03-04,Tulare County,High Schools,104
2020-03-04,Tulare County,Mexican Restaurants,102
2020-03-04,Tulare County,Elementary Schools,108
2020-03-04,Tulare County,Pharmacies,101
2020-03-04,Tulare County,Hardware Stores,119
2020-03-04,Tulare County,Parks,120
2020-03-04,Tulare County,Churches,91
2020-03-04,Tulare County,Pizza Places,109
2020-03-04,Tulare County,Discount Stores,108
2020-03-04,Tulare County,Doctor's Offices,106
2020-03-04,Tulare County,Offices,108
2020-03-04,Tulare County,Buildings,108
2020-03-04,Tulare County,Coffee Shops,96
2020-03-04,Tulare County,Hotels,99
2020-03-04,Tulare County,Banks,123
2020-03-04,Tulare County,American Restaurants,100
2020-03-05,Tulare County,Gas Stations,105
2020-03-05,Tulare County,Fast Food Restaurants,103
2020-03-05,Tulare County,Big Box Stores,105
2020-03-05,Tulare County,Grocery Stores,99
2020-03-05,Tulare County,Mexican Restaurants,108
2020-03-05,Tulare County,High Schools,102
2020-03-05,Tulare County,Elementary Schools,100
2020-03-05,Tulare County,Pharmacies,114
2020-03-05,Tulare County,Hardware Stores,120
2020-03-05,Tulare County,Doctor's Offices,108
2020-03-05,Tulare County,Churches,104
2020-03-05,Tulare County,Discount Stores,92
2020-03-05,Tulare County,Coffee Shops,105
2020-03-05,Tulare County,Convenience Stores,126
2020-03-05,Tulare County,Pizza Places,94
2020-03-05,Tulare County,Offices,108
2020-03-05,Tulare County,Buildings,107
2020-03-05,Tulare County,Parks,101
2020-03-05,Tulare County,American Restaurants,112
2020-03-05,Tulare County,Hotels,117
2020-03-06,Tulare County,Gas Stations,99
2020-03-06,Tulare County,Fast Food Restaurants,92
2020-03-06,Tulare County,Mexican Restaurants,118
2020-03-06,Tulare County,Big Box Stores,99
2020-03-06,Tulare County,Grocery Stores,107
2020-03-06,Tulare County,High Schools,110
2020-03-06,Tulare County,Elementary Schools,101
2020-03-06,Tulare County,Pizza Places,100
2020-03-06,Tulare County,Coffee Shops,113
2020-03-06,Tulare County,Pharmacies,87
2020-03-06,Tulare County,Hardware Stores,109
2020-03-06,Tulare County,Parks,104
2020-03-06,Tulare County,Discount Stores,90
2020-03-06,Tulare County,Banks,115
2020-03-06,Tulare County,Buildings,112
2020-03-06,Tulare County,Churches,104
2020-03-06,Tulare County,Doctor's Offices,98
2020-03-06,Tulare County,Convenience Stores,119
2020-03-06,Tulare County,American Restaurants,105
2020-03-06,Tulare County,Offices,97
2020-03-07,Tulare County,Gas Stations,104
2020-03-07,Tulare County,Fast Food Restaurants,111
2020-03-07,Tulare County,Big Box Stores,94
2020-03-07,Tulare County,Grocery Stores,93
2020-03-07,Tulare County,Mexican Restaurants,98
2020-03-07,Tulare County,High Schools,112
2020-03-07,Tulare County,Churches,119
2020-03-07,Tulare County,Discount Stores,118
2020-03-07,Tulare County,Hardware Stores,94
2020-03-07,Tulare County,Parks,111
2020-03-07,Tulare County,Pizza Places,94
2020-03-07,Tulare County,Pharmacies,92
2020-03-07,Tulare County,Hotels,116
2020-03-07,Tulare County,Convenience Stores,106
2020-03-07,Tulare County,American Restaurants,101
2020-03-07,Tulare County,Coffee Shops,79
2020-03-07,Tulare County,Elementary Schools,96
2020-03-07,Tulare County,Supermarkets,84
2020-03-07,Tulare County,Buildings,101
2020-03-07,Tulare County,Taco Places,125
2020-03-08,Tulare County,Gas Stations,105
2020-03-08,Tulare County,Big Box Stores,111
2020-03-08,Tulare County,Fast Food Restaurants,101
2020-03-08,Tulare County,Grocery Stores,94
2020-03-08,Tulare County,Mexican Restaurants,104
2020-03-08,Tulare County,Churches,96
2020-03-08,Tulare County,Hardware Stores,133
2020-03-08,Tulare County,Pizza Places,111
2020-03-08,Tulare County,Discount Stores,127
2020-03-08,Tulare County,High Schools,95
2020-03-08,Tulare County,Supermarkets,114
2020-03-08,Tulare County,Pharmacies,85
2020-03-08,Tulare County,Coffee Shops,110
2020-03-08,Tulare County,Parks,103
2020-03-08,Tulare County,Convenience Stores,103
2020-03-08,Tulare County,American Restaurants,104
2020-03-09,Tulare County,Gas Stations,106
2020-03-09,Tulare County,Fast Food Restaurants,101
2020-03-09,Tulare County,Grocery Stores,127
2020-03-09,Tulare County,Big Box Stores,106
2020-03-09,Tulare County,High Schools,124
2020-03-09,Tulare County,Mexican Restaurants,111
2020-03-09,Tulare County,Elementary Schools,122
2020-03-09,Tulare County,Hardware Stores,117
2020-03-09,Tulare County,Doctor's Offices,112
2020-03-09,Tulare County,Pharmacies,103
2020-03-09,Tulare County,Churches,128
2020-03-09,Tulare County,Discount Stores,122
2020-03-09,Tulare County,Pizza Places,103
2020-03-09,Tulare County,Offices,110
2020-03-09,Tulare County,Buildings,105
2020-03-09,Tulare County,Parks,107
2020-03-09,Tulare County,Coffee Shops,107
2020-03-09,Tulare County,Convenience Stores,119
2020-03-09,Tulare County,Banks,122
2020-03-09,Tulare County,Hotels,111
2020-03-09,Tulare County,Supermarkets,121
2020-03-09,Tulare County,Gyms or Fitness Centers,92
2020-03-10,Tulare County,Gas Stations,91
2020-03-10,Tulare County,Fast Food Restaurants,90
2020-03-10,Tulare County,Grocery Stores,111
2020-03-10,Tulare County,Big Box Stores,108
2020-03-10,Tulare County,High Schools,89
2020-03-10,Tulare County,Mexican Restaurants,98
2020-03-10,Tulare County,Elementary Schools,92
2020-03-10,Tulare County,Discount Stores,121
2020-03-10,Tulare County,Churches,111
2020-03-10,Tulare County,Doctor's Offices,94
2020-03-10,Tulare County,Pharmacies,98
2020-03-10,Tulare County,Buildings,104
2020-03-10,Tulare County,Parks,101
2020-03-10,Tulare County,Hardware Stores,104
2020-03-10,Tulare County,Offices,94
2020-03-10,Tulare County,Pizza Places,88
2020-03-10,Tulare County,Gyms or Fitness Centers,100
2020-03-10,Tulare County,Coffee Shops,90
2020-03-10,Tulare County,Government Buildings,106
2020-03-10,Tulare County,Convenience Stores,102
2020-03-10,Tulare County,Supermarkets,117
2020-03-11,Tulare County,Gas Stations,104
2020-03-11,Tulare County,Fast Food Restaurants,107
2020-03-11,Tulare County,Grocery Stores,119
2020-03-11,Tulare County,Big Box Stores,112
2020-03-11,Tulare County,Mexican Restaurants,110
2020-03-11,Tulare County,High Schools,87
2020-03-11,Tulare County,Elementary Schools,110
2020-03-11,Tulare County,Discount Stores,131
2020-03-11,Tulare County,Churches,99
2020-03-11,Tulare County,Doctor's Offices,122
2020-03-11,Tulare County,Hardware Stores,117
2020-03-11,Tulare County,Pharmacies,99
2020-03-11,Tulare County,Parks,112
2020-03-11,Tulare County,Convenience Stores,139
2020-03-11,Tulare County,Buildings,109
2020-03-11,Tulare County,Pizza Places,96
2020-03-11,Tulare County,Offices,98
2020-03-11,Tulare County,American Restaurants,102
2020-03-11,Tulare County,Coffee Shops,91
2020-03-11,Tulare County,Gyms or Fitness Centers,106
2020-03-11,Tulare County,Supermarkets,117
