 D.C.","Washington,2020-04-01,"",52e81612bcbc57f1066b7a21,National Parks,4b708f1ff964a520f0212de3,Rock Creek Park,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d177941735,Doctor's Offices,510b5c2ce4b0eaed0a0beb6c,Children's National - Main Hospital,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d163941735,Parks,4bc0aeceabf49521f8a0bf93,West Potomac Park,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d163941735,Parks,4b8420acf964a520832231e3,Battery Kemble Park,2
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d163941735,Parks,4c9dddfa0e9bb1f7a63ce15f,Anacostia Park,3
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d163941735,Parks,4c3081bd213c2d7f6c8c325d,Logan Circle Park,4
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d163941735,Parks,4b12c64df964a520da8d23e3,Lafayette Square Park,5
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d163941735,Parks,4bc908bd0687ef3b9f42d9cc,Fort DuPont Park,6
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d163941735,Parks,4a9f00b0f964a520293c20e3,Meridian Hill Park,7
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d163941735,Parks,40bd1880f964a520bc001fe3,Dupont Circle,8
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d113951735,Gas Stations,4e0dbacfa8099e152601441d,Shell,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d113951735,Gas Stations,52445c42498e4bc1f0376e71,Costco Gasoline,2
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d113951735,Gas Stations,4c3708552c8020a1533b8800,Shell,3
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d113951735,Gas Stations,505b8a82e4b03f67298be416,Valero,4
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d186941735,Liquor Stores,522d13c611d2ac0fde628c7c,LAX Wine & Spirits,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1e0941735,Harbors / Marinas,4bfc77883cebd13a78b397d8,The Wharf,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d18c941735,Baseball Stadiums,49ca9382f964a520bf581fe3,Nationals Park,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d12d941735,Monuments / Landmarks,40ce3c00f964a5201b011fe3,Washington Monument,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d16e941735,Fast Food Restaurants,5cb8f23367a9fe002cfa46cb,Chick-fil-A,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d16e941735,Fast Food Restaurants,592e09741213845489b8d9e7,Chick-fil-A,2
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d16e941735,Fast Food Restaurants,4bfe7f5f4cf820a13ef1edf4,McDonald's,3
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d16e941735,Fast Food Restaurants,4bab39b8f964a520529a3ae3,McDonald's,4
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d16e941735,Fast Food Restaurants,4bd256f1caff952101bbd2f0,McDonald's,5
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d16e941735,Fast Food Restaurants,4bc0b68a4cdfc9b6884e9321,Taco Bell/KFC,6
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d16e941735,Fast Food Restaurants,56422a2a498e399ab4df6446,Chick-fil-A,7
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d16e941735,Fast Food Restaurants,4b964871f964a520ebc334e3,McDonald's,8
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d172941735,Post Offices,4c2a8df0b5fbb713566049df,US Post Office,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d120951735,Food Courts,51731640e4b010e424923775,Costco Food Court,1
 D.C.","Washington,2020-04-01,"",52f2ab2ebcbc57f1066b8b42,Big Box Stores,4f564ce4e4b0b51e1d2093ef,Walmart Supercenter,1
 D.C.","Washington,2020-04-01,"",52f2ab2ebcbc57f1066b8b42,Big Box Stores,52921ccd498e26f123ad0323,Walmart Supercenter,2
 D.C.","Washington,2020-04-01,"",52f2ab2ebcbc57f1066b8b42,Big Box Stores,5630b2d1498e64f2d584ef71,Walmart Supercenter,3
 D.C.","Washington,2020-04-01,"",52f2ab2ebcbc57f1066b8b42,Big Box Stores,49f0bb75f964a5204f691fe3,Target,4
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d10e951735,Fish Markets,4b6ede00f964a52021ce2ce3,Captain White's Seafood,1
 D.C.","Washington,2020-04-01,"",5665c7b9498e7d8a4f2c0f06,Corporate Coffee Shops,51c18cf2498e825fe3e0053e,VA Medical Center Patriot Coffee,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1f6941735,Department Stores,5dc5a1b773fb9900089b18dc,Target,1
 D.C.","Washington,2020-04-01,"",4e52adeebd41615f56317744,Military Bases,4a92e868f964a520171e20e3,Washington Navy Yard,1
 D.C.","Washington,2020-04-01,"",4e52adeebd41615f56317744,Military Bases,4b1017f8f964a520ec6823e3,Joint Base Anacostia-Bolling,2
 D.C.","Washington,2020-04-01,"",4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),57cf0223498e532c6c73ed25,The Apollo,1
 D.C.","Washington,2020-04-01,"",4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),5633cc94498e02e4e941d846,Fort Totten Square,2
 D.C.","Washington,2020-04-01,"",4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),59ff65c712c8f0700e4146f1,The Edison,3
 D.C.","Washington,2020-04-01,"",4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),58db38f092ca4c3a35580ea4,The Residences at Eastern Market,4
 D.C.","Washington,2020-04-01,"",4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),53f4f98211d286b4b8331330,77H,5
 D.C.","Washington,2020-04-01,"",4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),5220ce94bce683501912ecc9,Fairway Park,6
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d12e941735,Police Stations,4cf28191e3b9a093d4ce4453,Metropolitan Police Department 1st District Station,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d129951735,Train Stations,430a6700f964a52036271fe3,Union Station,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1fd931735,Metro Stations,4afc70cef964a520bf2222e3,Anacostia Metro Station,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1fd931735,Metro Stations,4ab4fb23f964a520e17120e3,Fort Totten Metro Station,2
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1fd931735,Metro Stations,4ad6207df964a5203d0521e3,L'Enfant Plaza Metro Station,3
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1fd931735,Metro Stations,4a689e0df964a520aaca1fe3,Metro Center Metro Station,4
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1fd931735,Metro Stations,4baa79a3f964a5206b6d3ae3,Congress Heights Metro Station,5
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1fd931735,Metro Stations,4a3c25dff964a5202ca11fe3,Gallery Place - Chinatown Metro Station,6
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1fd931735,Metro Stations,49e51edff964a5209f631fe3,Dupont Circle Metro Station,7
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1fd931735,Metro Stations,4ab5723cf964a520aa7420e3,NoMa-Gallaudet U Metro Station,8
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1fd931735,Metro Stations,4a3fa08ef964a520c8a31fe3,Columbia Heights Metro Station,9
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1fd931735,Metro Stations,4a368df1f964a520b39d1fe3,Foggy Bottom-GWU Metro Station,10
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1fd931735,Metro Stations,4b28e394f964a520f09524e3,Rhode Island Ave-Brentwood Metro Station,11
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1fd931735,Metro Stations,4a9705fdf964a520072820e3,Farragut North Metro Station,12
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1fd931735,Metro Stations,49e8c1a8f964a52072651fe3,Stadium-Armory Metro Station,13
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d175941735,Gyms or Fitness Centers,4add21d3f964a520396421e3,Washington Sports Clubs,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d1ff941735,Miscellaneous Shops,4d5401432f638cfae44c696a,Mellon Convience,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d10f951735,Pharmacies,4a889954f964a520110720e3,CVS pharmacy,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d10f951735,Pharmacies,572d3ba9498eb68737f90750,CVS pharmacy,2
 D.C.","Washington,2020-04-01,"",4d954b0ea243a5684a65b473,Convenience Stores,5480dcdc498e15eeadeb30de,7-Eleven,1
 D.C.","Washington,2020-04-01,"",4d954b0ea243a5684a65b473,Convenience Stores,56799363498e4b9797cf8363,7-Eleven,2
 D.C.","Washington,2020-04-01,"",4d954b0ea243a5684a65b473,Convenience Stores,4cd85f248f949eb07e2a75ae,7-Eleven,3
 D.C.","Washington,2020-04-01,"",4d954b0ea243a5684a65b473,Convenience Stores,5079a937e4b0f934e911217c,7-Eleven,4
 D.C.","Washington,2020-04-01,"",4d954b0ea243a5684a65b473,Convenience Stores,4eb695a05c5c5a53207f4370,7-Eleven,5
 D.C.","Washington,2020-04-01,"",5744ccdfe4b0c0459246b4d9,Observatories,4b508c5ff964a520e32627e3,US Naval Observatory,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d126941735,Government Buildings,3fd66200f964a520d6f01ee3,The White House,1
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d126941735,Government Buildings,4c4f13559932e21ee970cbce,Douglas A. Munro Coast Guard Headquarters Building,2
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d126941735,Government Buildings,4c3dd0947d002d7fe442b018,DC Municipal Impound,3
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d126941735,Government Buildings,4b6b0114f964a520eceb2be3,Dirksen Senate Building,4
 D.C.","Washington,2020-04-01,"",4bf58dd8d48988d126941735,Government Buildings,4a47a9c4f964a520e9a91fe3,J. Edgar Hoover FBI Building,5
 D.C.","Washington,2020-04-01,"",52f2ab2ebcbc57f1066b8b46,Supermarkets,543840da498e299b6026aff7,Harris Teeter,1
 D.C.","Washington,2020-04-01,"",52f2ab2ebcbc57f1066b8b46,Supermarkets,4abe8c9cf964a5206c8e20e3,Harris Teeter,2
 D.C.","Washington,2020-04-01,"",52f2ab2ebcbc57f1066b8b46,Supermarkets,4cb3062375ebb60c57d4d8ad,Harris Teeter,3
 D.C.","Washington,2020-04-01,"",52f2ab2ebcbc57f1066b8b46,Supermarkets,4a9f0123f964a5202c3c20e3,Harris Teeter,4
