 D.C.","Washington,2020-04-01,"",Grocery,4ebf42e4754a390d243c1c89,ALDI,16
 D.C.","Washington,2020-04-01,"",Grocery,4b0ae4abf964a520942923e3,Safeway,17
 D.C.","Washington,2020-04-01,"",Grocery,4cb3062375ebb60c57d4d8ad,Harris Teeter,18
 D.C.","Washington,2020-04-01,"",Grocery,4a9f0123f964a5202c3c20e3,Harris Teeter,19
 D.C.","Washington,2020-04-01,"",Grocery,5283928e498eb4e401a4a60f,Giant Food,20
 D.C.","Washington,2020-04-01,"",Grocery,5bc790c5835c9a002cf891d7,Whole Foods Market,21
 D.C.","Washington,2020-04-01,"",Drug Store,4a889954f964a520110720e3,CVS pharmacy,1
 D.C.","Washington,2020-04-01,"",Drug Store,572d3ba9498eb68737f90750,CVS pharmacy,2
 D.C.","Washington,2020-04-01,"",Government,3fd66200f964a520d6f01ee3,The White House,1
 D.C.","Washington,2020-04-01,"",Government,45d3780ff964a520be421fe3,United States Capitol,2
 D.C.","Washington,2020-04-01,"",Government,4c4f13559932e21ee970cbce,Douglas A. Munro Coast Guard Headquarters Building,3
 D.C.","Washington,2020-04-01,"",Government,40ce3c00f964a5201b011fe3,Washington Monument,4
 D.C.","Washington,2020-04-01,"",Metro Stations,4afc70cef964a520bf2222e3,Anacostia Metro Station,1
 D.C.","Washington,2020-04-01,"",Metro Stations,4ab4fb23f964a520e17120e3,Fort Totten Metro Station,2
 D.C.","Washington,2020-04-01,"",Metro Stations,4ad6207df964a5203d0521e3,L'Enfant Plaza Metro Station,3
 D.C.","Washington,2020-04-01,"",Metro Stations,4a689e0df964a520aaca1fe3,Metro Center Metro Station,4
 D.C.","Washington,2020-04-01,"",Metro Stations,4baa79a3f964a5206b6d3ae3,Congress Heights Metro Station,5
 D.C.","Washington,2020-04-01,"",Metro Stations,4a3c25dff964a5202ca11fe3,Gallery Place - Chinatown Metro Station,6
 D.C.","Washington,2020-04-01,"",Metro Stations,49e51edff964a5209f631fe3,Dupont Circle Metro Station,7
 D.C.","Washington,2020-04-01,"",Metro Stations,4ab5723cf964a520aa7420e3,NoMa-Gallaudet U Metro Station,8
 D.C.","Washington,2020-04-01,"",Metro Stations,4a3fa08ef964a520c8a31fe3,Columbia Heights Metro Station,9
 D.C.","Washington,2020-04-01,"",Metro Stations,4a368df1f964a520b39d1fe3,Foggy Bottom-GWU Metro Station,10
 D.C.","Washington,2020-04-01,"",Metro Stations,4b28e394f964a520f09524e3,Rhode Island Ave-Brentwood Metro Station,11
